ID;Data;Localizacao;Tipo de plantio;Preco por tonelada (Dolares/tonelada);Rendimento (kilogramas por hectare);Producao (toneladas);Area plantada (hectares);Valor total da safra (Dolares)
5732;1953;CA;Feno domestico;15.2;4240;18157000;4278000;275211
5733;1953;CA;Trigo, tudo;49;1615;17256300;10676450;844503
5734;1953;MA;Cevada;42;1390;1328000;957000;55510
5735;1953;MA;Trigo sarraceno;40;970;9000;9300;356
5736;1953;MA;Canola;88;835;1500;1800;132
5737;1953;MA;Milho para grao;39;1870;11400;6100;450
5738;1953;MA;Milho para silagem;6.7;11070;83000;7500;552
5739;1953;MA;Linhaca;97;570;96500;170000;9348
5740;1953;MA;Graos mistos;37;1680;22700;13500;834
5741;1953;MA;Semente de mostarda;100;1000;200;200;20
5742;1953;MA;Aveia;38;1430;817000;571000;30740
5743;1953;MA;Ervilhas;53;1410;21150;15000;1127
5744;1953;MA;Centeiro, todos;34;1270;71600;56300;2436
5745;1953;MA;Centeio, restante do outono;34;1305;64000;0;2175
5746;1953;MA;Centeio, primavera;34;1040;7600;7300;261
5747;1953;MA;Beterraba Sacarina;13.5;20700;147100;7100;1980
5748;1953;MA;Semente de girassol;95;1075;2800;2600;266
5749;1953;MA;Feno domestico;11;4760;857000;180000;9450
5750;1953;MA;Trigo, tudo;50;1405;1307000;930000;65280
5751;1953;MP;Cevada;50;1975;12650;6400;627
5752;1953;MP;Graos mistos;41;2295;78850;34350;3245
5753;1953;MP;Aveia;48;1700;210050;123450;10027
5754;1953;MP;Feno domestico;15.3;4190;1593000;380000;24308
5755;1953;MP;Trigo, tudo;64;1745;4800;2750;306
5756;1953;NB;Cevada;50;2040;7350;3600;365
5757;1953;NB;Trigo sarraceno;52;1755;4300;2450;222
5758;1953;NB;Milho para silagem;0;0;0;0;0
5759;1953;NB;Graos mistos;46;2270;5900;2600;274
5760;1953;NB;Aveia;49;1715;104100;60700;5130
5761;1953;NB;Feno domestico;15.4;3590;617000;172000;9520
5762;1953;NB;Trigo, tudo;63;1725;1900;1100;119
5763;1953;NS;Cevada;53;1915;2300;1200;122
5764;1953;NS;Milho para silagem;0;0;0;0;0
5765;1953;NS;Graos mistos;51;2180;9050;4150;465
5766;1953;NS;Aveia;58;1640;35150;21450;2051
5767;1953;NS;Centeiro, todos;0;0;0;0;0
5768;1953;NS;Feno domestico;15.7;4940;647000;131000;10160
5769;1953;NS;Trigo, tudo;64;1750;700;400;45
5770;1953;ON;Cevada;49;1935;134000;69200;6587
5771;1953;ON;Feijao;151;1200;31500;26300;4767
5772;1953;ON;Trigo sarraceno;45;1215;37900;31200;1705
5773;1953;ON;Milho para grao;54;3685;575000;156000;30788
5774;1953;ON;Milho para silagem;4.4;22850;2445000;107000;10645
5775;1953;ON;Linhaca;103;820;13650;16600;1412
5776;1953;ON;Graos mistos;40;2325;1050100;451600;42187
5777;1953;ON;Aveia;47;1690;1093100;647500;51034
5778;1953;ON;Ervilhas;95;1355;7050;5200;673
5779;1953;ON;Centeiro, todos;46;1430;43400;30400;2001
5780;1953;ON;Soja;90;1460;136400;93500;12282
5781;1953;ON;Beterraba Sacarina;14.2;24200;222800;9200;3158
5782;1953;ON;Feno domestico;14.3;4710;6611000;1404000;94731
5783;1953;ON;Trigo, tudo;55;2370;733100;309600;40150
5784;1953;ON;Trigo, primavera;55;1480;20100;13600;1103
5785;1953;ON;Trigo, inverno restante;55;2410;713000;0;39047
5786;1953;PP;Cevada;39;1570;5464000;3480000;213210
5787;1953;PP;Canola;79;935;11100;11900;876
5788;1953;PP;Milho para silagem;6.8;10880;87000;8000;592
5789;1953;PP;Linhaca;96;630;231100;367000;22140
5790;1953;PP;Graos mistos;35;1705;94300;55300;3295
5791;1953;PP;Aveia;36;1620;4256000;2626000;154500
5792;1953;PP;Ervilhas;62;1330;24600;18500;1534
5793;1953;PP;Centeiro, todos;31;1190;683300;575300;21364
5794;1953;PP;Beterraba Sacarina;15.1;25100;530200;21100;7989
5795;1953;PP;Feno domestico;13.4;4410;4057000;920000;54233
5796;1953;PP;Trigo, tudo;49;1590;16439000;10326000;799810
5797;1953;PEI;Cevada;47;1875;3000;1600;140
5798;1953;PEI;Milho para silagem;0;0;0;0;0
5799;1953;PEI;Graos mistos;39;2315;63900;27600;2506
5800;1953;PEI;Aveia;40;1715;70800;41300;2846
5801;1953;PEI;Feno domestico;14.1;4270;329000;77000;4628
5802;1953;PEI;Trigo, tudo;65;1760;2200;1250;142
5803;1953;QU;Cevada;53;1685;38600;22900;2040
5804;1953;QU;Feijao;162;1300;650;500;105
5805;1953;QU;Trigo sarraceno;55;1460;26550;18200;1464
5806;1953;QU;Milho para grao;0;0;0;0;0
5807;1953;QU;Milho para silagem;7.7;24420;718000;29400;5537
5808;1953;QU;Linhaca;0;0;0;0;0
5809;1953;QU;Graos mistos;54;1835;156000;85000;8408
5810;1953;QU;Aveia;55;1320;738500;558500;40703
5811;1953;QU;Ervilhas;155;1260;1700;1350;264
5812;1953;QU;Centeiro, todos;48;1455;3200;2200;154
5813;1953;QU;Beterraba Sacarina;14.3;22800;63800;2800;914
5814;1953;QU;Feno domestico;16.5;3590;5196000;1449000;85920
5815;1953;QU;Trigo, tudo;63;1635;8500;5200;538
5816;1953;SK;Cevada;38;1605;1785000;1111000;68060
5817;1953;SK;Canola;78;950;9600;10100;744
5818;1953;SK;Milho para silagem;10;800;4000;500;40
5819;1953;SK;Linhaca;96;640;83800;131000;8052
5820;1953;SK;Graos mistos;35;1520;14000;9200;486
5821;1953;SK;Aveia;36;1555;1712000;1101000;62160
5822;1953;SK;Ervilhas;94;1250;500;400;47
5823;1953;SK;Centeiro, todos;32;1105;388400;352000;12240
5824;1953;SK;Centeio, restante do outono;32;1170;236000;0;7440
5825;1953;SK;Centeio, primavera;31;1015;152400;150000;4800
5826;1953;SK;Semente de girassol;0;0;0;0;0
5827;1953;SK;Feno domestico;14.6;4000;841000;210000;12283
5828;1953;SK;Trigo, tudo;49;1565;10641000;6799000;520030
5829;1954;AB;Cevada;40;1235;1524000;1236000;60900
5830;1954;AB;Milho para silagem;0;0;0;0;0
5831;1954;AB;Linhaca;96;630;54600;87000;5268
5832;1954;AB;Graos mistos;37;1295;54100;41700;1988
5833;1954;AB;Semente de mostarda;97;435;12200;27900;1178
5834;1954;AB;Aveia;38;1195;1141000;953000;43660
5835;1954;AB;Ervilhas;110;1175;4350;3700;480
5836;1954;AB;Centeiro, todos;35;1120;66200;59000;2288
5837;1954;AB;Centeio, restante do outono;35;1190;56000;0;1936
5838;1954;AB;Centeio, primavera;35;850;10200;12000;352
5839;1954;AB;Beterraba Sacarina;14.5;26800;401500;15000;5807
5840;1954;AB;Semente de girassol;0;0;0;0;0
5841;1954;AB;Feno domestico;14.9;3360;1950000;580000;29025
5842;1954;AB;Trigo, tudo;46;1205;2913000;2415000;133750
5843;1954;BC;Cevada;39;1670;48900;29300;1907
5844;1954;BC;Milho para silagem;10;31820;35000;1100;351
5845;1954;BC;Linhaca;95;630;2800;4450;267
5846;1954;BC;Graos mistos;39;2215;2550;1150;100
5847;1954;BC;Aveia;40;1790;61200;34200;2460
5848;1954;BC;Ervilhas;83;2250;3600;1600;297
5849;1954;BC;Centeiro, todos;33;1335;1200;900;39
5850;1954;BC;Feno domestico;27.6;5380;662000;123000;18250
5851;1954;BC;Trigo, tudo;49;1680;47600;28300;2310
5852;1954;CA;Cevada;41;1200;3814550;3174100;155278
5853;1954;CA;Feijao;183;955;27600;28850;5060
5854;1954;CA;Trigo sarraceno;50;990;53650;54150;2692
5855;1954;CA;Canola;74;815;13100;16100;968
5856;1954;CA;Milho para grao;57;3395;631900;186000;36011
5857;1954;CA;Milho para silagem;5.3;19340;2763000;142900;14692
5858;1954;CA;Linhaca;100;585;279400;477150;27963
5859;1954;CA;Graos mistos;41;1920;1299050;675750;53216
5860;1954;CA;Semente de mostarda;97;435;12200;27900;1178
5861;1954;CA;Aveia;44;1160;4724700;4068750;206537
5862;1954;CA;Ervilhas;90;1215;29850;24550;2690
5863;1954;CA;Centeiro, todos;36;1020;325600;318600;11734
5864;1954;CA;Centeio, restante do outono;36;1095;267400;0;9673
5865;1954;CA;Centeio, primavera;35;780;58200;74500;2061
5866;1954;CA;Soja;88;1310;130000;99100;11467
5867;1954;CA;Beterraba Sacarina;13.3;24900;910600;36600;12108
5868;1954;CA;Semente de girassol;88;800;6800;8500;596
5869;1954;CA;Feno domestico;15.4;4210;18250000;4339000;281156
5870;1954;CA;Trigo, tudo;46;875;9035200;10334300;411781
5871;1954;MA;Cevada;42;1075;958000;891000;40480
5872;1954;MA;Trigo sarraceno;44;885;8600;9700;376
5873;1954;MA;Canola;83;915;3300;3600;274
5874;1954;MA;Milho para grao;43;1475;5900;4000;254
5875;1954;MA;Milho para silagem;6.6;10780;69000;6400;456
5876;1954;MA;Linhaca;104;565;101600;180000;10600
5877;1954;MA;Graos mistos;39;1295;20100;15500;787
5878;1954;MA;Semente de mostarda;0;0;0;0;0
5879;1954;MA;Aveia;40;910;555000;611000;22320
5880;1954;MA;Ervilhas;77;1215;14700;12100;1134
5881;1954;MA;Centeiro, todos;37;1090;40800;37500;1495
5882;1954;MA;Centeio, restante do outono;37;1125;36000;0;1316
5883;1954;MA;Centeio, primavera;37;875;4800;5500;179
5884;1954;MA;Beterraba Sacarina;13.2;22600;215000;9500;2835
5885;1954;MA;Semente de girassol;88;800;6800;8500;596
5886;1954;MA;Feno domestico;11;4740;1043000;220000;11500
5887;1954;MA;Trigo, tudo;48;910;789000;865000;37990
5888;1954;MP;Cevada;48;1555;8850;5700;429
5889;1954;MP;Graos mistos;45;1985;70700;35600;3198
5890;1954;MP;Aveia;52;1350;162300;120250;8482
5891;1954;MP;Feno domestico;16;4420;1678000;380000;26910
5892;1954;MP;Trigo, tudo;65;1615;5000;3100;323
5893;1954;NB;Cevada;48;1500;5550;3700;268
5894;1954;NB;Trigo sarraceno;55;1390;3550;2550;195
5895;1954;NB;Milho para silagem;0;0;0;0;0
5896;1954;NB;Graos mistos;47;1700;4850;2850;226
5897;1954;NB;Aveia;51;1220;75000;61500;3843
5898;1954;NB;Feno domestico;16.3;4140;691000;167000;11240
5899;1954;NB;Trigo, tudo;65;1540;2000;1300;130
5900;1954;NS;Cevada;52;1665;1500;900;78
5901;1954;NS;Milho para silagem;0;0;0;0;0
5902;1954;NS;Graos mistos;51;1970;9150;4650;470
5903;1954;NS;Aveia;60;1485;30750;20700;1853
5904;1954;NS;Centeiro, todos;0;0;0;0;0
5905;1954;NS;Feno domestico;17.1;4820;626000;130000;10695
5906;1954;NS;Trigo, tudo;67;1750;700;400;47
5907;1954;ON;Cevada;49;1765;96400;54600;4694
5908;1954;ON;Feijao;183;960;27100;28300;4970
5909;1954;ON;Trigo sarraceno;45;980;21650;22100;964
5910;1954;ON;Milho para grao;57;3440;626000;182000;35757
5911;1954;ON;Milho para silagem;4.7;20460;2107000;103000;9826
5912;1954;ON;Linhaca;104;625;4800;7700;498
5913;1954;ON;Graos mistos;39;2125;1007100;474300;39473
5914;1954;ON;Aveia;50;1465;944100;643500;47136
5915;1954;ON;Ervilhas;96;990;5000;5050;478
5916;1954;ON;Centeiro, todos;39;1295;47100;36400;1835
5917;1954;ON;Soja;88;1310;130000;99100;11467
5918;1954;ON;Beterraba Sacarina;11.1;24500;232800;9500;2587
5919;1954;ON;Feno domestico;14.3;4390;5985000;1362000;85761
5920;1954;ON;Trigo, tudo;48;2250;673800;299300;32434
5921;1954;ON;Trigo, primavera;48;1365;16800;12300;811
5922;1954;ON;Trigo, inverno restante;48;2290;657000;0;31623
5923;1954;PP;Cevada;40;1185;3636000;3063000;146960
5924;1954;PP;Canola;74;815;13100;16100;968
5925;1954;PP;Milho para silagem;6.8;10590;72000;6800;492
5926;1954;PP;Linhaca;100;585;271800;465000;27198
5927;1954;PP;Graos mistos;37;1240;88700;71600;3309
5928;1954;PP;Aveia;39;1110;3022000;2718000;117580
5929;1954;PP;Ervilhas;85;1205;19800;16400;1677
5930;1954;PP;Centeiro, todos;36;985;274200;278500;9723
5931;1954;PP;Beterraba Sacarina;14;26200;616500;24500;8642
5932;1954;PP;Feno domestico;13.9;3820;3977000;1040000;55173
5933;1954;PP;Trigo, tudo;45;830;8301000;9998000;376230
5934;1954;PEI;Cevada;46;1635;1800;1100;83
5935;1954;PEI;Milho para silagem;0;0;0;0;0
5936;1954;PEI;Graos mistos;44;2020;56700;28100;2502
5937;1954;PEI;Aveia;49;1485;56550;38050;2786
5938;1954;PEI;Feno domestico;13.8;4350;361000;83000;4975
5939;1954;PEI;Trigo, tudo;63;1645;2300;1400;146
5940;1954;QU;Cevada;53;1135;24400;21500;1288
5941;1954;QU;Feijao;180;910;500;550;90
5942;1954;QU;Trigo sarraceno;58;1005;19850;19800;1157
5943;1954;QU;Milho para grao;0;0;0;0;0
5944;1954;QU;Milho para silagem;7.3;17160;549000;32000;4023
5945;1954;QU;Linhaca;0;0;0;0;0
5946;1954;QU;Graos mistos;55;1395;130000;93100;7136
5947;1954;QU;Aveia;58;970;535100;552800;30879
5948;1954;QU;Ervilhas;164;965;1450;1500;238
5949;1954;QU;Centeiro, todos;44;1105;3100;2800;137
5950;1954;QU;Beterraba Sacarina;14.3;23600;61300;2600;879
5951;1954;QU;Feno domestico;16;4150;5948000;1434000;95062
5952;1954;QU;Trigo, tudo;62;1395;7800;5600;484
5953;1954;SK;Cevada;39;1235;1154000;936000;45580
5954;1954;SK;Canola;71;785;9800;12500;694
5955;1954;SK;Milho para silagem;12;750;3000;400;36
5956;1954;SK;Linhaca;98;585;115600;198000;11330
5957;1954;SK;Graos mistos;37;1005;14500;14400;534
5958;1954;SK;Aveia;39;1150;1326000;1154000;51600
5959;1954;SK;Ervilhas;84;1250;750;600;63
5960;1954;SK;Centeiro, todos;36;920;167200;182000;5940
5961;1954;SK;Centeio, restante do outono;36;990;124000;0;4410
5962;1954;SK;Centeio, primavera;35;760;43200;57000;1530
5963;1954;SK;Semente de girassol;0;0;0;0;0
5964;1954;SK;Feno domestico;14.9;4100;984000;240000;14648
5965;1954;SK;Trigo, tudo;44;685;4599000;6718000;204490
5966;1954;AB;Cevada;39;1455;2177000;1498000;85000
5967;1954;AB;Canola;83;625;2000;3200;166
5968;1954;AB;Linhaca;108;760;76200;100000;8250
5969;1954;AB;Graos mistos;35;1665;97000;58300;3420
5970;1954;AB;Semente de mostarda;99;710;22400;31600;2208
5971;1954;AB;Aveia;40;1510;1619000;1072000;64050
5972;1954;AB;Ervilhas;110;1565;7350;4700;810
5973;1954;AB;Centeiro, todos;34;1210;58000;48000;1956
5974;1954;AB;Centeio, restante do outono;34;1295;44000;0;1488
5975;1954;AB;Centeio, primavera;33;1000;14000;14000;468
5976;1954;AB;Beterraba Sacarina;16.9;26500;390200;14700;6581
5977;1954;AB;Feno domestico;19.3;3770;2411000;640000;46515
5978;1954;AB;Trigo, tudo;49;1570;3674000;2342000;178200
5979;1954;BC;Cevada;37;1290;38600;29900;1417
5980;1954;BC;Milho para silagem;10.6;32730;36000;1100;380
5981;1954;BC;Linhaca;103;570;2300;4050;238
5982;1954;BC;Graos mistos;34;2115;2750;1300;94
5983;1954;BC;Aveia;44;1675;56300;33600;2483
5984;1954;BC;Ervilhas;88;1165;2450;2100;216
5985;1954;BC;Centeiro, todos;30;1335;800;600;24
5986;1954;BC;Feno domestico;30.8;5360;708000;132000;21840
5987;1954;BC;Trigo, tudo;48;1275;34100;26700;1643
5988;1954;CA;Cevada;40;1365;5466700;4000700;219143
5989;1954;CA;Feijao;154;1070;33100;30950;5105
5990;1954;CA;Trigo sarraceno;55;995;52700;53050;2908
5991;1954;CA;Canola;78;635;35400;55800;2759
5992;1954;CA;Milho para grao;42;3900;902800;231500;37699
5993;1954;CA;Milho para silagem;5.7;21080;3117000;147900;17861
5994;1954;CA;Linhaca;109;650;482400;742950;52669
5995;1954;CA;Graos mistos;41;1965;1352650;688400;55726
5996;1954;CA;Semente de mostarda;99;710;22500;31700;2217
5997;1954;CA;Aveia;43;1390;6159900;4434850;265749
5998;1954;CA;Ervilhas;94;935;27700;29600;2598
5999;1954;CA;Centeiro, todos;36;1165;351300;301800;12775
6000;1954;CA;Centeio, restante do outono;37;1235;261100;0;9545
6001;1954;CA;Centeio, primavera;36;1000;90200;90200;3230
6002;1954;CA;Soja;77;1775;163100;91900;12525
6003;1954;CA;Beterraba Sacarina;14.8;26900;890000;33100;13170
6004;1954;CA;Semente de girassol;92;915;7400;8100;682
6005;1954;CA;Feno domestico;16.6;4170;18313000;4394000;303837
6006;1954;CA;Trigo, tudo;50;1540;14129200;9168950;709461
6007;1954;MA;Cevada;43;1030;871000;846000;37600
6008;1954;MA;Trigo sarraceno;50;590;8400;14200;424
6009;1954;MA;Canola;87;750;2100;2800;182
6010;1954;MA;Milho para grao;43;1920;4800;2500;208
6011;1954;MA;Milho para silagem;6.6;13490;85000;6300;564
6012;1954;MA;Linhaca;110;520;111800;215000;12320
6013;1954;MA;Graos mistos;40;1310;24900;19000;990
6014;1954;MA;Semente de mostarda;90;1000;100;100;9
6015;1954;MA;Aveia;42;1285;771000;601000;32000
6016;1954;MA;Ervilhas;74;670;11150;16600;820
6017;1954;MA;Centeiro, todos;37;1240;44800;36200;1644
6018;1954;MA;Centeio, restante do outono;37;1280;41000;0;1504
6019;1954;MA;Centeio, primavera;37;905;3800;4200;140
6020;1954;MA;Beterraba Sacarina;13.2;22200;186900;8400;2472
6021;1954;MA;Semente de girassol;92;915;7400;8100;682
6022;1954;MA;Feno domestico;11.6;4410;1058000;240000;12243
6023;1954;MA;Trigo, tudo;52;1360;1143000;839000;59640
6024;1954;MP;Cevada;49;1210;5200;4300;253
6025;1954;MP;Graos mistos;48;1745;61500;35200;2933
6026;1954;MP;Aveia;53;1270;140400;110450;7426
6027;1954;MP;Feno domestico;16.1;4710;1775000;377000;28575
6028;1954;MP;Trigo, tudo;62;1440;4100;2850;253
6029;1954;NB;Cevada;48;1020;2750;2700;133
6030;1954;NB;Trigo sarraceno;60;1285;3150;2450;189
6031;1954;NB;Graos mistos;44;1310;3400;2600;151
6032;1954;NB;Aveia;50;1145;62450;54650;3118
6033;1954;NB;Feno domestico;14.6;4480;748000;167000;10918
6034;1954;NB;Trigo, tudo;61;1220;1100;900;67
6035;1954;NS;Cevada;50;1690;1350;800;68
6036;1954;NS;Graos mistos;50;1855;8900;4800;446
6037;1954;NS;Aveia;61;1520;28850;18950;1760
6038;1954;NS;Feno domestico;19.3;5160;655000;127000;12635
6039;1954;NS;Trigo, tudo;55;1625;650;400;36
6040;1954;ON;Cevada;48;1775;89800;50600;4331
6041;1954;ON;Feijao;154;1070;32500;30400;5011
6042;1954;ON;Trigo sarraceno;49;1110;18400;16600;896
6043;1954;ON;Milho para grao;42;3920;898000;229000;37491
6044;1954;ON;Milho para silagem;5.2;20780;2307000;111000;11927
6045;1954;ON;Linhaca;110;740;5100;6900;560
6046;1954;ON;Graos mistos;40;2145;1006300;469400;39933
6047;1954;ON;Aveia;49;1515;936700;619200;46162
6048;1954;ON;Ervilhas;101;1040;3950;3800;400
6049;1954;ON;Centeiro, todos;41;1215;34800;28700;1411
6050;1954;ON;Soja;77;1775;163100;91900;12525
6051;1954;ON;Beterraba Sacarina;12.8;32000;243200;7600;3118
6052;1954;ON;Feno domestico;16.2;4100;5420000;1321000;87832
6053;1954;ON;Trigo, tudo;50;2260;557300;246700;27661
6054;1954;ON;Trigo, primavera;50;1335;14300;10700;711
6055;1954;ON;Trigo, inverno restante;50;2300;543000;0;26950
6056;1954;PP;Cevada;40;1360;5312000;3900000;212040
6057;1954;PP;Canola;78;635;35400;55800;2759
6058;1954;PP;Milho para silagem;6.8;13130;88000;6700;602
6059;1954;PP;Linhaca;109;650;475000;732000;51871
6060;1954;PP;Graos mistos;36;1565;144600;92300;5223
6061;1954;PP;Aveia;40;1420;4472000;3152000;178400
6062;1954;PP;Ervilhas;88;885;19600;22100;1730
6063;1954;PP;Centeiro, todos;36;1160;312200;269200;11190
6064;1954;PP;Beterraba Sacarina;15.7;25000;577100;23100;9053
6065;1954;PP;Feno domestico;16.5;3980;4494000;1130000;74296
6066;1954;PP;Trigo, tudo;50;1520;13526000;8887000;679440
6067;1954;PEI;Cevada;47;1375;1100;800;52
6068;1954;PEI;Graos mistos;47;1770;49200;27800;2336
6069;1954;PEI;Aveia;52;1330;49100;36850;2548
6070;1954;PEI;Feno domestico;13.5;4480;372000;83000;5022
6071;1954;PEI;Trigo, tudo;64;1515;2350;1550;150
6072;1954;QU;Cevada;52;1325;21100;15900;1102
6073;1954;QU;Feijao;157;1090;600;550;94
6074;1954;QU;Trigo sarraceno;61;1150;22750;19800;1399
6075;1954;QU;Milho para silagem;7.2;23570;686000;29100;4952
6076;1954;QU;Graos mistos;55;1525;137500;90200;7543
6077;1954;QU;Aveia;56;1065;554500;519600;31278
6078;1954;QU;Ervilhas;148;1065;1700;1600;252
6079;1954;QU;Centeiro, todos;43;1060;3500;3300;150
6080;1954;QU;Beterraba Sacarina;14.3;29000;69700;2400;999
6081;1954;QU;Feno domestico;15.4;4130;5916000;1434000;91294
6082;1954;QU;Trigo, tudo;60;1350;7700;5700;464
6083;1954;SK;Cevada;40;1455;2264000;1556000;89440
6084;1954;SK;Canola;77;630;31300;49800;2411
6085;1954;SK;Milho para silagem;12.7;750;3000;400;38
6086;1954;SK;Linhaca;109;690;287000;417000;31301
6087;1954;SK;Graos mistos;36;1515;22700;15000;813
6088;1954;SK;Aveia;40;1410;2082000;1479000;82350
6089;1954;SK;Ervilhas;91;1375;1100;800;100
6090;1954;SK;Centeiro, todos;36;1130;209400;185000;7590
6091;1954;SK;Centeio, restante do outono;36;1210;137000;0;4968
6092;1954;SK;Centeio, primavera;36;1005;72400;72000;2622
6093;1954;SK;Feno domestico;15.2;4100;1025000;250000;15538
6094;1954;SK;Trigo, tudo;51;1525;8709000;5706000;441600
6095;1956;AB;Cevada;35;1805;2634000;1459000;91960
6096;1956;AB;Canola;77;1010;10500;10400;813
6097;1956;AB;Milho para silagem;0;0;0;0;0
6098;1956;AB;Linhaca;98;870;180300;207000;17750
6099;1956;AB;Graos mistos;32;1955;149700;76500;4840
6100;1956;AB;Semente de mostarda;84;1090;60300;55400;5054
6101;1956;AB;Aveia;32;1850;1820000;983000;57820
6102;1956;AB;Ervilhas;101;1400;6850;4900;693
6103;1956;AB;Centeiro, todos;36;940;31900;34000;1138
6104;1956;AB;Centeio, restante do outono;36;910;20000;0;710
6105;1956;AB;Centeio, primavera;36;990;11900;12000;428
6106;1956;AB;Beterraba Sacarina;20.4;28900;421300;14600;8587
6107;1956;AB;Semente de girassol;0;0;0;0;0
6108;1956;AB;Feno domestico;17.1;3180;2065000;650000;35278
6109;1956;AB;Trigo, tudo;44;1780;3810000;2143000;169400
6110;1956;BC;Cevada;34;1735;46700;26900;1589
6111;1956;BC;Milho para silagem;10;35000;56000;1600;558
6112;1956;BC;Linhaca;98;755;4150;5500;408
6113;1956;BC;Graos mistos;35;2580;4900;1900;173
6114;1956;BC;Aveia;40;1870;69900;37400;2810
6115;1956;BC;Ervilhas;122;1425;3850;2700;469
6116;1956;BC;Centeiro, todos;32;1665;1000;600;32
6117;1956;BC;Feno domestico;34.2;4430;593000;134000;20274
6118;1956;BC;Trigo, tudo;45;1440;31400;21800;1418
6119;1956;CA;Cevada;36;1725;5856700;3394800;211336
6120;1956;CA;Feijao;140;1175;31200;26500;4383
6121;1956;CA;Trigo sarraceno;53;1015;69150;68050;3665
6122;1956;CA;Canola;77;955;136000;142400;10518
6123;1956;CA;Milho para grao;47;3430;706500;205900;33377
6124;1956;CA;Milho para silagem;5.3;19670;3129000;159100;16519
6125;1956;CA;Linhaca;101;720;888700;1230450;89631
6126;1956;CA;Graos mistos;41;2155;1359800;631550;56008
6127;1956;CA;Semente de mostarda;84;1085;60400;55600;5069
6128;1956;CA;Aveia;38;1700;7210350;4236750;272184
6129;1956;CA;Ervilhas;73;1385;49400;35700;3618
6130;1956;CA;Centeiro, todos;39;965;214500;222300;8421
6131;1956;CA;Centeio, restante do outono;40;990;148000;0;5969
6132;1956;CA;Centeio, primavera;37;915;66500;72800;2452
6133;1956;CA;Soja;79;1465;144250;98400;11400
6134;1956;CA;Beterraba Sacarina;19.1;25500;810100;31800;15470
6135;1956;CA;Semente de girassol;94;595;8000;13400;755
6136;1956;CA;Feno domestico;17;4040;17831000;4417000;302698
6137;1956;CA;Trigo, tudo;46;1690;15595500;9219200;714053
6138;1956;MA;Cevada;39;1460;914000;626000;35280
